Weight,Name,Source,Target
1,Young Thug,Young Thug,Dua Lipa
1,J Balvin,J Balvin,Duki
1,Jhayco,Jhayco,Duki
1,Juhn,Juhn,Duki
2,Juicy J,Juicy J,Duki
1,Justin Quiles,Justin Quiles,Duki
3,Lit Killah,Lit Killah,Duki
1,Manuel Turizo,Manuel Turizo,Duki
1,María Becerra,María Becerra,Duki
1,Mora,Mora,Duki
1,Morat,Morat,Duki
2,Nicki Nicole,Nicki Nicole,Duki
1,Paulo Londra,Paulo Londra,Duki
2,Polimá Westcoast,Polimá Westcoast,Duki
2,Quevedo,Quevedo,Duki
2,Rels B,Rels B,Duki
3,Sfera Ebbasta,Sfera Ebbasta,Duki
1,TINI,TINI,Duki
1,Tiago PZK,Tiago PZK,Duki
2,Trueno,Trueno,Duki
6,Farruko,Farruko,Dímelo Flow
2,Feid,Feid,Dímelo Flow
1,J Balvin,J Balvin,Dímelo Flow
15,Justin Quiles,Justin Quiles,Dímelo Flow
7,Lenny Tavárez,Lenny Tavárez,Dímelo Flow
1,Lunay,Lunay,Dímelo Flow
2,Lyanno,Lyanno,Dímelo Flow
1,María Becerra,María Becerra,Dímelo Flow
1,Nio García,Nio García,Dímelo Flow
1,Ozuna,Ozuna,Dímelo Flow
3,Rauw Alejandro,Rauw Alejandro,Dímelo Flow
1,Ryan Castro,Ryan Castro,Dímelo Flow
9,Sech,Sech,Dímelo Flow
1,Zion & Lennox,Zion & Lennox,Dímelo Flow
2,Ñengo Flow,Ñengo Flow,Dímelo Flow
1,Juseph,Juseph,EL IMA
1,La Pantera,La Pantera,EL IMA
1,Quevedo,Quevedo,EL IMA
3,Elton John,Elton John,Ed Sheeran
3,Eminem,Eminem,Ed Sheeran
1,Fireboy DML,Fireboy DML,Ed Sheeran
2,Future,Future,Ed Sheeran
3,J Balvin,J Balvin,Ed Sheeran
1,Jax Jones,Jax Jones,Ed Sheeran
1,Justin Bieber,Justin Bieber,Ed Sheeran
1,Khalid,Khalid,Ed Sheeran
2,Labrinth,Labrinth,Ed Sheeran
1,Lil Baby,Lil Baby,Ed Sheeran
1,Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,Ed Sheeran
1,Maroon 5,Maroon 5,Ed Sheeran
1,PSY,PSY,Ed Sheeran
2,Paulo Londra,Paulo Londra,Ed Sheeran
1,Quevedo,Quevedo,Ed Sheeran
1,Russ,Russ,Ed Sheeran
7,Taylor Swift,Taylor Swift,Ed Sheeran
3,The Game,The Game,Ed Sheeran
1,The Weeknd,The Weeknd,Ed Sheeran
1,Travis Scott,Travis Scott,Ed Sheeran
1,Young Thug,Young Thug,Ed Sheeran
1,Zion & Lennox,Zion & Lennox,Ed Sheeran
3,Jax Jones,Jax Jones,Ella Henderson
1,Joel Corry,Joel Corry,Ella Henderson
2,Eminem,Eminem,Elton John
1,John Legend,John Legend,Elton John
1,Justin Timberlake,Justin Timberlake,Elton John
2,Kanye West,Kanye West,Elton John
4,Lady Gaga,Lady Gaga,Elton John
1,Lil Nas X,Lil Nas X,Elton John
1,Nicki Minaj,Nicki Minaj,Elton John
1,Nile Rodgers,Nile Rodgers,Elton John
13,PNAU,PNAU,Elton John
4,Queen,Queen,Elton John
1,Snoop Dogg,Snoop Dogg,Elton John
2,Young Thug,Young Thug,Elton John
1,GAYLE,GAYLE,Em Beihold
1,Grace Jones,Grace Jones,Eminem
1,Jack Harlow,Jack Harlow,Eminem
1,Juice WRLD,Juice WRLD,Eminem
10,Kanye West,Kanye West,Eminem
2,Kehlani,Kehlani,Eminem
1,Kendrick Lamar,Kendrick Lamar,Eminem
1,Labrinth,Labrinth,Eminem
24,Lil Wayne,Lil Wayne,Eminem
19,Nate Dogg,Nate Dogg,Eminem
8,Nicki Minaj,Nicki Minaj,Eminem
1,Polo G,Polo G,Eminem
2,Sia,Sia,Eminem
10,Snoop Dogg,Snoop Dogg,Eminem
4,The Game,The Game,Eminem
1,The Weeknd,The Weeknd,Eminem
1,Tiësto,Tiësto,Eminem
1,Tyga,Tyga,Eminem
2,Grayson Villanueva,Grayson Villanueva,FINNEAS
2,Jordan Fisher,Jordan Fisher,FINNEAS
2,Josh Levi,Josh Levi,FINNEAS
2,Topher Ngo,Topher Ngo,FINNEAS
5,J Balvin,J Balvin,Farruko
1,Jason Derulo,Jason Derulo,Farruko
1,Jhayco,Jhayco,Farruko
1,Juhn,Juhn,Farruko
9,Justin Quiles,Justin Quiles,Farruko
2,Lenny Tavárez,Lenny Tavárez,Farruko
1,Luar la L,Luar la L,Farruko
1,Lunay,Lunay,Farruko
1,Maluma,Maluma,Farruko
2,Manuel Turizo,Manuel Turizo,Farruko
2,Marshmello,Marshmello,Farruko
1,María Becerra,María Becerra,Farruko
1,Mora,Mora,Farruko
4,Nicki Minaj,Nicki Minaj,Farruko
1,Nio García,Nio García,Farruko
5,Ozuna,Ozuna,Farruko
1,ROSALÍA,ROSALÍA,Farruko
4,Rauw Alejandro,Rauw Alejandro,Farruko
4,Rvssian,Rvssian,Farruko
1,Sean Paul,Sean Paul,Farruko
2,Sebastián Yatra,Sebastián Yatra,Farruko
4,Sech,Sech,Farruko
1,Tiësto,Tiësto,Farruko
1,Tony Dize,Tony Dize,Farruko
2,Travis Scott,Travis Scott,Farruko
8,Zion & Lennox,Zion & Lennox,Farruko
24,Ñengo Flow,Ñengo Flow,Farruko
3,J Balvin,J Balvin,Feid
1,Jhayco,Jhayco,Feid
10,Justin Quiles,Justin Quiles,Feid
1,KAROL G,KAROL G,Feid
8,Lenny Tavárez,Lenny Tavárez,Feid
1,Mahmood,Mahmood,Feid
2,Maluma,Maluma,Feid
1,Manuel Turizo,Manuel Turizo,Feid
1,Mora,Mora,Feid
1,Ozuna,Ozuna,Feid
1,Pailita,Pailita,Feid
1,Paulo Londra,Paulo Londra,Feid
1,Rauw Alejandro,Rauw Alejandro,Feid
1,Rels B,Rels B,Feid
1,Rema,Rema,Feid
3,Ryan Castro,Ryan Castro,Feid
1,Sean Paul,Sean Paul,Feid
1,Sebastián Yatra,Sebastián Yatra,Feid
12,Sech,Sech,Feid
1,Sfera Ebbasta,Sfera Ebbasta,Feid
2,Tainy,Tainy,Feid
3,Zion & Lennox,Zion & Lennox,Feid
3,Álvaro Díaz,Álvaro Díaz,Feid
1,Ñengo Flow,Ñengo Flow,Feid
1,MC Pedrinho,MC Pedrinho,Felipe Amorim
1,Zé Felipe,Zé Felipe,Felipe Amorim
1,Jax Jones,Jax Jones,Fireboy DML
1,Rema,Rema,Fireboy DML
1,Frank Ocean,Frank Ocean,Fivio Foreign
2,Kanye West,Kanye West,Fivio Foreign
2,King Von,King Von,Fivio Foreign
1,Lil Baby,Lil Baby,Fivio Foreign
7,Lil Tjay,Lil Tjay,Fivio Foreign
1,Luciano,Luciano,Fivio Foreign
8,Nicki Minaj,Nicki Minaj,Fivio Foreign
1,Playboi Carti,Playboi Carti,Fivio Foreign
4,Polo G,Polo G,Fivio Foreign
1,Roddy Ricch,Roddy Ricch,Fivio Foreign
1,Sfera Ebbasta,Sfera Ebbasta,Fivio Foreign
2,Sleepy Hallow,Sleepy Hallow,Fivio Foreign
1,The Game,The Game,Fivio Foreign
1,The Kid LAROI,The Kid LAROI,Fivio Foreign
18,Kanye West,Kanye West,Frank Ocean
1,Kendrick Lamar,Kendrick Lamar,Frank Ocean
1,Lil Baby,Lil Baby,Frank Ocean
2,Lil Uzi Vert,Lil Uzi Vert,Frank Ocean
3,Playboi Carti,Playboi Carti,Frank Ocean
1,Sampha,Sampha,Frank Ocean
1,Sia,Sia,Frank Ocean
2,The Weeknd,The Weeknd,Frank Ocean
10,Gunna,Gunna,Future
1,Halsey,Halsey,Future
1,J Balvin,J Balvin,Future
1,Jay Rock,Jay Rock,Future
13,Juice WRLD,Juice WRLD,Future
8,Juicy J,Juicy J,Future
2,Justin Bieber,Justin Bieber,Future
5,Kanye West,Kanye West,Future
3,Kendrick Lamar,Kendrick Lamar,Future
4,Kevin Gates,Kevin Gates,Future
1,Khalid,Khalid,Future
5,Kodak Black,Kodak Black,Future
15,Lil Baby,Lil Baby,Future
11,Lil Durk,Lil Durk,Future
30,Lil Uzi Vert,Lil Uzi Vert,Future
13,Lil Wayne,Lil Wayne,Future
4,Mac Miller,Mac Miller,Future
2,Maroon 5,Maroon 5,Future
1,Megan Thee Stallion,Megan Thee Stallion,Future
3,NAV,NAV,Future
9,Nicki Minaj,Nicki Minaj,Future
3,Pharrell Williams,Pharrell Williams,Future
2,Playboi Carti,Playboi Carti,Future
1,Polo G,Polo G,Future
1,Post Malone,Post Malone,Future
8,Pusha T,Pusha T,Future
1,Rauw Alejandro,Rauw Alejandro,Future
4,Roddy Ricch,Roddy Ricch,Future
2,Rvssian,Rvssian,Future
2,SZA,SZA,Future
1,Sfera Ebbasta,Sfera Ebbasta,Future
1,Snoop Dogg,Snoop Dogg,Future
3,Southside,Southside,Future
4,Swae Lee,Swae Lee,Future
3,Swedish House Mafia,Swedish House Mafia,Future
1,Taylor Swift,Taylor Swift,Future
2,Tems,Tems,Future
2,The Game,The Game,Future
2,The Kid LAROI,The Kid LAROI,Future
7,The Weeknd,The Weeknd,Future
10,Travis Scott,Travis Scott,Future
6,Tyga,Tyga,Future
4,Wiz Khalifa,Wiz Khalifa,Future
64,Young Thug,Young Thug,Future
2,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Future
3,blackbear,blackbear,GAYLE
2,Justin Bieber,Justin Bieber,GIVĒON
1,Lil Durk,Lil Durk,GIVĒON
1,Pharrell Williams,Pharrell Williams,Gesaffelstein
6,The Weeknd,The Weeknd,Gesaffelstein
1,John Legend,John Legend,Ghostface Killah
1,Kanye West,Kanye West,Ghostface Killah
2,Kendrick Lamar,Kendrick Lamar,Ghostface Killah
1,Lil Wayne,Lil Wayne,Ghostface Killah
4,Nate Dogg,Nate Dogg,Ghostface Killah
1,Pusha T,Pusha T,Ghostface Killah
1,Russ,Russ,Ghostface Killah
1,Snoop Dogg,Snoop Dogg,Ghostface Killah
2,Summer Walker,Summer Walker,Ghostface Killah
1,The Game,The Game,Ghostface Killah
2,Tyga,Tyga,Ghostface Killah
1,Wiz Khalifa,Wiz Khalifa,Ghostface Killah
1,Tems,Tems,Grace Jones
2,Jordan Fisher,Jordan Fisher,Grayson Villanueva
2,Josh Levi,Josh Levi,Grayson Villanueva
2,Topher Ngo,Topher Ngo,Grayson Villanueva
1,Imanbek,Imanbek,Gunna
4,Juice WRLD,Juice WRLD,Gunna
2,Kodak Black,Kodak Black,Gunna
29,Lil Baby,Lil Baby,Gunna
7,Lil Durk,Lil Durk,Gunna
7,Lil Uzi Vert,Lil Uzi Vert,Gunna
2,Lil Wayne,Lil Wayne,Gunna
1,Machine Gun Kelly,Machine Gun Kelly,Gunna
1,Megan Thee Stallion,Megan Thee Stallion,Gunna
11,NAV,NAV,Gunna
4,Playboi Carti,Playboi Carti,Gunna
2,Polo G,Polo G,Gunna
1,Post Malone,Post Malone,Gunna
7,Roddy Ricch,Roddy Ricch,Gunna
1,Southside,Southside,Gunna
1,The Kid LAROI,The Kid LAROI,Gunna
7,Travis Scott,Travis Scott,Gunna
1,Tyga,Tyga,Gunna
1,Wiz Khalifa,Wiz Khalifa,Gunna
1,Yeat,Yeat,Gunna
60,Young Thug,Young Thug,Gunna
1,iann dior,iann dior,Gunna
1,Hugo & Guilherme,Hugo & Guilherme,Gusttavo Lima
5,Jorge & Mateus,Jorge & Mateus,Gusttavo Lima
1,Luan Santana,Luan Santana,Gusttavo Lima
1,Swedish House Mafia,Swedish House Mafia,Gusttavo Lima
1,Xand Avião,Xand Avião,Gusttavo Lima
2,Zé Felipe,Zé Felipe,Gusttavo Lima
1,Imagine Dragons,Imagine Dragons,Halsey
1,Jason Derulo,Jason Derulo,Halsey
3,Juice WRLD,Juice WRLD,Halsey
1,Justin Bieber,Justin Bieber,Halsey
2,Justin Timberlake,Justin Timberlake,Halsey
2,Khalid,Khalid,Halsey
1,MNEK,MNEK,Halsey
1,Machine Gun Kelly,Machine Gun Kelly,Halsey
1,Marshmello,Marshmello,Halsey
2,Pharrell Williams,Pharrell Williams,Halsey
1,Post Malone,Post Malone,Halsey
2,SUGA,SUGA,Halsey
3,The Chainsmokers,The Chainsmokers,Halsey
1,Troye Sivan,Troye Sivan,Halsey
2,benny blanco,benny blanco,Halsey
1,Tones and I,Tones and I,Harry Styles
1,Jorge & Mateus,Jorge & Mateus,Hugo & Guilherme
1,Maiara & Maraisa,Maiara & Maraisa,Hugo & Guilherme
1,Mari Fernandez,Mari Fernandez,Hugo & Guilherme
4,Marília Mendonça,Marília Mendonça,Hugo & Guilherme
1,Kep1er,Kep1er,IVE
1,LE SSERAFIM,LE SSERAFIM,IVE
1,NewJeans,NewJeans,IVE
2,JID,JID,Imagine Dragons
1,Jason Derulo,Jason Derulo,Imagine Dragons
1,Kendrick Lamar,Kendrick Lamar,Imagine Dragons
1,Khalid,Khalid,Imagine Dragons
2,Lil Wayne,Lil Wayne,Imagine Dragons
1,MNEK,MNEK,Imagine Dragons
1,Troye Sivan,Troye Sivan,Imagine Dragons
1,Wiz Khalifa,Wiz Khalifa,Imagine Dragons
1,Marshmello,Marshmello,Imanbek
1,Sean Paul,Sean Paul,Imanbek
1,Sofía Reyes,Sofía Reyes,Imanbek
1,Wiz Khalifa,Wiz Khalifa,Imanbek
1,Lazza,Lazza,Irama
14,Rkomi,Rkomi,Irama
1,Sfera Ebbasta,Sfera Ebbasta,Irama
4,Jhayco,Jhayco,J Balvin
2,Justin Bieber,Justin Bieber,J Balvin
2,Justin Quiles,Justin Quiles,J Balvin
3,KAROL G,KAROL G,J Balvin
1,Khalid,Khalid,J Balvin
1,Lenny Tavárez,Lenny Tavárez,J Balvin
1,Lil Baby,Lil Baby,J Balvin
3,Maluma,Maluma,J Balvin
1,Maroon 5,Maroon 5,J Balvin
2,María Becerra,María Becerra,J Balvin
1,Nio García,Nio García,J Balvin
9,Ozuna,Ozuna,J Balvin
3,Pharrell Williams,Pharrell Williams,J Balvin
1,Polimá Westcoast,Polimá Westcoast,J Balvin
1,Post Malone,Post Malone,J Balvin
1,Quevedo,Quevedo,J Balvin
2,ROSALÍA,ROSALÍA,J Balvin
1,Rauw Alejandro,Rauw Alejandro,J Balvin
1,Rvssian,Rvssian,J Balvin
1,Ryan Castro,Ryan Castro,J Balvin
2,Sean Paul,Sean Paul,J Balvin
3,Sech,Sech,J Balvin
1,Sfera Ebbasta,Sfera Ebbasta,J Balvin
1,Shakira,Shakira,J Balvin
1,Swae Lee,Swae Lee,J Balvin
7,Tainy,Tainy,J Balvin
1,Trueno,Trueno,J Balvin
3,Tyga,Tyga,J Balvin
1,Wizkid,Wizkid,J Balvin
1,XXXTENTACION,XXXTENTACION,J Balvin
5,Zion & Lennox,Zion & Lennox,J Balvin
2,benny blanco,benny blanco,J Balvin
1,iann dior,iann dior,J Balvin
1,thasup,thasup,J Balvin
2,Ñengo Flow,Ñengo Flow,J Balvin
7,JID,JID,J. Cole
1,Jay Rock,Jay Rock,J. Cole
1,Justin Timberlake,Justin Timberlake,J. Cole
1,Kanye West,Kanye West,J. Cole
7,Kendrick Lamar,Kendrick Lamar,J. Cole
1,Lil Baby,Lil Baby,J. Cole
1,Lil Durk,Lil Durk,J. Cole
1,Lil Tjay,Lil Tjay,J. Cole
1,Lil Wayne,Lil Wayne,J. Cole
1,Maroon 5,Maroon 5,J. Cole
1,Pusha T,Pusha T,J. Cole
1,Summer Walker,Summer Walker,J. Cole
1,The Game,The Game,J. Cole
2,Travis Scott,Travis Scott,J. Cole
3,Tyga,Tyga,J. Cole
1,Wiz Khalifa,Wiz Khalifa,J. Cole
3,Young Thug,Young Thug,J. Cole
1,j‐hope,j‐hope,J. Cole
1,Jay Rock,Jay Rock,JID
1,John Legend,John Legend,JID
1,Khalid,Khalid,JID
1,Lil Durk,Lil Durk,JID
1,Lil Wayne,Lil Wayne,JID
2,NewJeans,NewJeans,JID
3,Jimin,Jimin,JVKE
2,Kodak Black,Kodak Black,JVKE
3,Muni Long,Muni Long,JVKE
1,Jay Rock,Jay Rock,Jack Harlow
3,Jung Kook,Jung Kook,Jack Harlow
1,Justin Timberlake,Justin Timberlake,Jack Harlow
1,Lil Baby,Lil Baby,Jack Harlow
1,Lil Durk,Lil Durk,Jack Harlow
3,Lil Nas X,Lil Nas X,Jack Harlow
1,Lil Wayne,Lil Wayne,Jack Harlow
1,Pharrell Williams,Pharrell Williams,Jack Harlow
1,Post Malone,Post Malone,Jack Harlow
1,Saweetie,Saweetie,Jack Harlow
1,Juicy J,Juicy J,James Arthur
1,Lost Frequencies,Lost Frequencies,James Arthur
2,Machine Gun Kelly,Machine Gun Kelly,James Arthur
1,Marshmello,Marshmello,James Arthur
1,Sofía Reyes,Sofía Reyes,James Arthur
1,Juicy J,Juicy J,Jason Derulo
2,Kodak Black,Kodak Black,Jason Derulo
1,MNEK,MNEK,Jason Derulo
2,Maluma,Maluma,Jason Derulo
21,Nicki Minaj,Nicki Minaj,Jason Derulo
1,Rema,Rema,Jason Derulo
1,Saweetie,Saweetie,Jason Derulo
1,Sia,Sia,Jason Derulo
1,Snoop Dogg,Snoop Dogg,Jason Derulo
1,Sofía Reyes,Sofía Reyes,Jason Derulo
2,The Game,The Game,Jason Derulo
1,Troye Sivan,Troye Sivan,Jason Derulo
2,Tyga,Tyga,Jason Derulo
2,Joel Corry,Joel Corry,Jax Jones
1,Khalid,Khalid,Jax Jones
4,MNEK,MNEK,Jax Jones
1,Mae Muller,Mae Muller,Jax Jones
2,Saweetie,Saweetie,Jax Jones
1,Juicy J,Juicy J,Jay Rock
98,Kendrick Lamar,Kendrick Lamar,Jay Rock
8,Lil Wayne,Lil Wayne,Jay Rock
1,Nate Dogg,Nate Dogg,Jay Rock
1,Project Pat,Project Pat,Jay Rock
3,SZA,SZA,Jay Rock
2,Snoop Dogg,Snoop Dogg,Jay Rock
7,The Game,The Game,Jay Rock
1,Juhn,Juhn,Jhayco
1,KAROL G,KAROL G,Jhayco
1,Kali Uchis,Kali Uchis,Jhayco
1,Luar la L,Luar la L,Jhayco
2,Lunay,Lunay,Jhayco
2,Mora,Mora,Jhayco
3,Ozuna,Ozuna,Jhayco
2,Rauw Alejandro,Rauw Alejandro,Jhayco
1,Ryan Castro,Ryan Castro,Jhayco
1,Sebastián Yatra,Sebastián Yatra,Jhayco
2,Sech,Sech,Jhayco
1,Sofía Reyes,Sofía Reyes,Jhayco
1,TINI,TINI,Jhayco
3,Tainy,Tainy,Jhayco
1,Zion & Lennox,Zion & Lennox,Jhayco
1,Álvaro Díaz,Álvaro Díaz,Jhayco
2,Ñengo Flow,Ñengo Flow,Jhayco
1,Jung Kook,Jung Kook,Jimin
2,Kodak Black,Kodak Black,Jimin
3,Muni Long,Muni Long,Jimin
4,MNEK,MNEK,Joel Corry
2,Saweetie,Saweetie,Joel Corry
1,Shawn Mendes,Shawn Mendes,Joel Corry
1,Tiësto,Tiësto,Joel Corry
42,Kanye West,Kanye West,John Legend
1,Lady Gaga,Lady Gaga,John Legend
7,Lil Wayne,Lil Wayne,John Legend
1,Muni Long,Muni Long,John Legend
1,Nile Rodgers,Nile Rodgers,John Legend
1,Paloma Faith,Paloma Faith,John Legend
2,Pusha T,Pusha T,John Legend
2,Saweetie,Saweetie,John Legend
1,Sebastián Yatra,Sebastián Yatra,John Legend
4,Snoop Dogg,Snoop Dogg,John Legend
1,Tiësto,Tiësto,John Legend
1,Travis Scott,Travis Scott,John Legend
1,Swae Lee,Swae Lee,Joji
1,KAROL G,KAROL G,Jonas Brothers
1,Marshmello,Marshmello,Jonas Brothers
1,Sebastián Yatra,Sebastián Yatra,Jonas Brothers
2,Josh Levi,Josh Levi,Jordan Fisher
2,Topher Ngo,Topher Ngo,Jordan Fisher
2,Luan Santana,Luan Santana,Jorge & Mateus
3,Maiara & Maraisa,Maiara & Maraisa,Jorge & Mateus
1,Marília Mendonça,Marília Mendonça,Jorge & Mateus
2,Topher Ngo,Topher Ngo,Josh Levi
1,Justin Quiles,Justin Quiles,Juhn
2,Lenny Tavárez,Lenny Tavárez,Juhn
1,Luar la L,Luar la L,Juhn
1,Lyanno,Lyanno,Juhn
1,Maluma,Maluma,Juhn
1,Nio García,Nio García,Juhn
2,Ozuna,Ozuna,Juhn
1,Rauw Alejandro,Rauw Alejandro,Juhn
2,Ñengo Flow,Ñengo Flow,Juhn
1,Justin Bieber,Justin Bieber,Juice WRLD
3,Kodak Black,Kodak Black,Juice WRLD
2,Lil Durk,Lil Durk,Juice WRLD
2,Lil Uzi Vert,Lil Uzi Vert,Juice WRLD
1,Maroon 5,Maroon 5,Juice WRLD
4,Marshmello,Marshmello,Juice WRLD
2,Nicki Minaj,Nicki Minaj,Juice WRLD
4,Polo G,Polo G,Juice WRLD
1,Post Malone,Post Malone,Juice WRLD
1,Roddy Ricch,Roddy Ricch,Juice WRLD
2,Rvssian,Rvssian,Juice WRLD
1,SUGA,SUGA,Juice WRLD
1,Southside,Southside,Juice WRLD
1,The Chainsmokers,The Chainsmokers,Juice WRLD
8,The Kid LAROI,The Kid LAROI,Juice WRLD
1,The Weeknd,The Weeknd,Juice WRLD
1,Wiz Khalifa,Wiz Khalifa,Juice WRLD
12,Young Thug,Young Thug,Juice WRLD
1,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Juice WRLD
3,benny blanco,benny blanco,Juice WRLD
1,Justin Bieber,Justin Bieber,Juicy J
1,Justin Timberlake,Justin Timberlake,Juicy J
2,Katy Perry,Katy Perry,Juicy J
1,Kendrick Lamar,Kendrick Lamar,Juicy J
6,Kevin Gates,Kevin Gates,Juicy J
1,Lil Baby,Lil Baby,Juicy J
8,Lil Wayne,Lil Wayne,Juicy J
3,Mac Miller,Mac Miller,Juicy J
1,Machine Gun Kelly,Machine Gun Kelly,Juicy J
2,Marshmello,Marshmello,Juicy J
4,Megan Thee Stallion,Megan Thee Stallion,Juicy J
7,Nicki Minaj,Nicki Minaj,Juicy J
123,Project Pat,Project Pat,Juicy J
2,Pusha T,Pusha T,Juicy J
2,Sean Paul,Sean Paul,Juicy J
7,Snoop Dogg,Snoop Dogg,Juicy J
2,The Game,The Game,Juicy J
3,The Weeknd,The Weeknd,Juicy J
3,Travis Scott,Travis Scott,Juicy J
3,Tyga,Tyga,Juicy J
100,Wiz Khalifa,Wiz Khalifa,Juicy J
1,XXXTENTACION,XXXTENTACION,Juicy J
3,Young Thug,Young Thug,Juicy J
1,Yung Gravy,Yung Gravy,Juicy J
1,blackbear,blackbear,Juicy J
1,Justin Timberlake,Justin Timberlake,Jung Kook
1,The Kid LAROI,The Kid LAROI,Jung Kook
1,Paloma Mami,Paloma Mami,Junior H
1,Rauw Alejandro,Rauw Alejandro,Junior H
2,La Pantera,La Pantera,Juseph
1,Quevedo,Quevedo,Juseph
1,Justin Timberlake,Justin Timberlake,Justin Bieber
2,Kanye West,Kanye West,Justin Bieber
2,Kehlani,Kehlani,Justin Bieber
1,Khalid,Khalid,Justin Bieber
1,Lady Gaga,Lady Gaga,Justin Bieber
1,Lil Uzi Vert,Lil Uzi Vert,Justin Bieber
6,Lil Wayne,Lil Wayne,Justin Bieber
1,Mac Miller,Mac Miller,Justin Bieber
1,Marshmello,Marshmello,Justin Bieber
2,Nicki Minaj,Nicki Minaj,Justin Bieber
3,Omah Lay,Omah Lay,Justin Bieber
1,Ozuna,Ozuna,Justin Bieber
5,Post Malone,Post Malone,Justin Bieber
1,SZA,SZA,Justin Bieber
1,Sean Paul,Sean Paul,Justin Bieber
1,Shawn Mendes,Shawn Mendes,Justin Bieber
1,Snoop Dogg,Snoop Dogg,Justin Bieber
1,Summer Walker,Summer Walker,Justin Bieber
1,Tems,Tems,Justin Bieber
4,The Kid LAROI,The Kid LAROI,Justin Bieber
1,The Weeknd,The Weeknd,Justin Bieber
2,Tiësto,Tiësto,Justin Bieber
4,Travis Scott,Travis Scott,Justin Bieber
2,Tyga,Tyga,Justin Bieber
1,Wizkid,Wizkid,Justin Bieber
3,Young Thug,Young Thug,Justin Bieber
1,Zion & Lennox,Zion & Lennox,Justin Bieber
3,benny blanco,benny blanco,Justin Bieber
1,iann dior,iann dior,Justin Bieber
1,KAROL G,KAROL G,Justin Quiles
1,L-Gante,L-Gante,Justin Quiles
17,Lenny Tavárez,Lenny Tavárez,Justin Quiles
1,Lyanno,Lyanno,Justin Quiles
3,Maluma,Maluma,Justin Quiles
2,Manuel Turizo,Manuel Turizo,Justin Quiles
1,Nio García,Nio García,Justin Quiles
1,Ozuna,Ozuna,Justin Quiles
1,Paulo Londra,Paulo Londra,Justin Quiles
2,Rauw Alejandro,Rauw Alejandro,Justin Quiles
1,Rels B,Rels B,Justin Quiles
1,Ryan Castro,Ryan Castro,Justin Quiles
1,Sean Paul,Sean Paul,Justin Quiles
1,Sebastián Yatra,Sebastián Yatra,Justin Quiles
18,Sech,Sech,Justin Quiles
1,Tainy,Tainy,Justin Quiles
4,Zion & Lennox,Zion & Lennox,Justin Quiles
2,Ñengo Flow,Ñengo Flow,Justin Quiles
2,Lady Gaga,Lady Gaga,Justin Timberlake
2,Lil Wayne,Lil Wayne,Justin Timberlake
5,Pharrell Williams,Pharrell Williams,Justin Timberlake
1,Pusha T,Pusha T,Justin Timberlake
1,SZA,SZA,Justin Timberlake
10,Snoop Dogg,Snoop Dogg,Justin Timberlake
6,The Game,The Game,Justin Timberlake
3,Troye Sivan,Troye Sivan,Justin Timberlake
2,Kali Uchis,Kali Uchis,KAROL G
1,Maluma,Maluma,KAROL G
1,Nicki Minaj,Nicki Minaj,KAROL G
3,Ozuna,Ozuna,KAROL G
1,Quevedo,Quevedo,KAROL G
1,Ryan Castro,Ryan Castro,KAROL G
1,Sean Paul,Sean Paul,KAROL G
1,Sebastián Yatra,Sebastián Yatra,KAROL G
1,Sech,Sech,KAROL G
1,Shakira,Shakira,KAROL G
1,Snoop Dogg,Snoop Dogg,KAROL G
1,TINI,TINI,KAROL G
2,Tiësto,Tiësto,KAROL G
1,Mac Miller,Mac Miller,Kali Uchis
1,Ozuna,Ozuna,Kali Uchis
1,Rauw Alejandro,Rauw Alejandro,Kali Uchis
1,SZA,SZA,Kali Uchis
1,Snoop Dogg,Snoop Dogg,Kali Uchis
2,Steve Lacy,Steve Lacy,Kali Uchis
1,Summer Walker,Summer Walker,Kali Uchis
1,Tainy,Tainy,Kali Uchis
1,Katy Perry,Katy Perry,Kanye West
5,Kendrick Lamar,Kendrick Lamar,Kanye West
2,Lady Gaga,Lady Gaga,Kanye West
3,Lil Baby,Lil Baby,Kanye West
4,Lil Durk,Lil Durk,Kanye West
1,Lil Uzi Vert,Lil Uzi Vert,Kanye West
26,Lil Wayne,Lil Wayne,Kanye West
1,Lost Frequencies,Lost Frequencies,Kanye West
1,Maroon 5,Maroon 5,Kanye West
6,Nicki Minaj,Nicki Minaj,Kanye West
8,Pharrell Williams,Pharrell Williams,Kanye West
4,Playboi Carti,Playboi Carti,Kanye West
5,Post Malone,Post Malone,Kanye West
1,Project Pat,Project Pat,Kanye West
31,Pusha T,Pusha T,Kanye West
1,Roddy Ricch,Roddy Ricch,Kanye West
1,Sampha,Sampha,Kanye West
1,Sia,Sia,Kanye West
2,Snoop Dogg,Snoop Dogg,Kanye West
3,Stromae,Stromae,Kanye West
24,The Game,The Game,Kanye West
4,The Weeknd,The Weeknd,Kanye West
9,Travis Scott,Travis Scott,Kanye West
3,Tyga,Tyga,Kanye West
4,XXXTENTACION,XXXTENTACION,Kanye West
9,Young Thug,Young Thug,Kanye West
1,Lady Gaga,Lady Gaga,Katy Perry
1,Luísa Sonza,Luísa Sonza,Katy Perry
4,Nicki Minaj,Nicki Minaj,Katy Perry
